-5.000000000000000000e+00
-4.430379746835442667e+00
-3.860759493670886222e+00
-3.291139240506328889e+00
-2.721518987341772000e+00
-2.151898734177215111e+00
-1.582278481012657778e+00
-1.012658227848100889e+00
-4.430379746835440002e-01
1.265822784810133328e-01
6.962025316455697777e-01
1.265822784810127111e+00
1.835443037974684444e+00
2.405063291139240889e+00
2.974683544303798222e+00
3.544303797468355555e+00
4.113924050632912000e+00
4.683544303797468444e+00
5.253164556962026666e+00
5.822784810126583110e+00
6.392405063291139555e+00
6.962025316455697777e+00
7.531645569620254221e+00
8.101265822784810666e+00
8.670886075949368887e+00
9.240506329113925332e+00
9.810126582278481777e+00
1.037974683544303822e+01
1.094936708860759644e+01
1.151898734177215289e+01
1.208860759493671111e+01
1.265822784810126578e+01
1.322784810126582400e+01
1.379746835443038222e+01
1.436708860759493689e+01
1.493670886075949511e+01
1.550632911392405333e+01
1.607594936708860800e+01
1.664556962025316622e+01
1.721518987341772444e+01
1.778481012658227911e+01
1.835443037974683733e+01
1.892405063291139555e+01
1.949367088607595022e+01
2.006329113924050844e+01
2.063291139240506666e+01
2.120253164556962133e+01
2.177215189873417955e+01
2.234177215189873777e+01
2.291139240506329244e+01
2.348101265822785066e+01
2.405063291139240533e+01
2.462025316455696355e+01
2.518987341772152178e+01
2.575949367088607644e+01
2.632911392405063467e+01
2.689873417721519289e+01
2.746835443037974755e+01
2.803797468354430578e+01
2.860759493670886400e+01
2.917721518987342222e+01
2.974683544303798044e+01
3.031645569620253156e+01
3.088607594936708978e+01
3.145569620253164800e+01
3.202531645569620622e+01
3.259493670886076444e+01
3.316455696202531556e+01
3.373417721518987378e+01
3.430379746835443200e+01
3.487341772151899022e+01
3.544303797468354844e+01
3.601265822784810666e+01
3.658227848101265778e+01
3.715189873417721600e+01
3.772151898734177422e+01
3.829113924050633244e+01
3.886075949367089066e+01
3.943037974683544888e+01
4.000000000000000000e+01
